cycle_id,size,weight,id,harvested_at,status
16341,64.0,528.0,9157.0,2022-01-08,Partial
16341,31.0,431.0,9546.0,2022-02-15,Full
16341,61.0,5.0,9547.0,2022-02-15,Full
16341,30.0,23.0,9548.0,2022-02-15,Full
16341,61.0,5.0,9549.0,2022-02-15,Full
16393,130.71,158.88,12116.0,2022-07-24,Full
17753,126.8,2750.0,10488.0,2022-04-25,Failed
16360,93.0,200.0,13742.0,2022-09-20,Full
16360,120.0,250.0,13743.0,2022-09-20,Full
18559,220.0,450.0,13624.0,2022-09-25,Full
15316,83.0,3000.0,13687.0,2022-08-27,Failed
19529,120.0,450.0,11492.0,2022-07-04,Partial
19529,88.0,250.0,11952.0,2022-07-17,Partial
19529,75.0,310.0,12142.0,2022-07-25,Full
18253,187.0,250.0,15640.0,2023-01-07,Partial
18253,180.0,108.5,15641.0,2023-01-07,Partial
18253,187.0,86.46,15680.0,2023-01-07,Partial
18253,121.0,500.0,15890.0,2023-01-18,Full
18253,121.0,440.86,15891.0,2023-01-18,Full
18253,121.0,430.46,15892.0,2023-01-18,Full
18253,121.0,97.48,15893.0,2023-01-18,Full
16091,90.0,159.7,13507.0,2022-10-03,Full
16091,90.0,23.5,13511.0,2022-10-03,Full
16091,90.0,4.5,13532.0,2022-10-03,Full
15756,161.0,1.24,16827.0,2023-02-27,Partial
15756,120.0,1.66,16830.0,2023-03-06,Partial
15756,130.0,1.38,16831.0,2023-03-06,Partial
15756,95.0,2.29,16832.0,2023-03-13,Partial
15756,65.0,2.41,17085.0,2023-03-27,Partial
15756,79.0,2.47,17087.0,2023-03-20,Partial
15756,57.0,2.59,17294.0,2023-04-03,Partial
15756,52.0,2.71,17297.0,2023-04-09,Partial
15756,51.0,865.6,17300.0,2023-04-11,Full
15756,90.0,30.5,17303.0,2023-04-11,Full
15756,60.0,16.0,17306.0,2023-04-11,Full
15773,80.0,95.8,12089.0,2022-07-22,Full
17626,138.0,262.85,14344.0,2022-11-05,Full
19370,40.0,10300.0,13024.0,2022-08-25,Full
17438,68.15,449.26,6356.0,2021-08-04,Partial
17438,51.8,1086.95,6555.0,2021-08-17,Full
14587,120.0,250.0,13078.0,2022-07-26,Full
18237,20.6,5610.0,17779.0,2023-05-05,Full
22813,159.4,324.5,15576.0,2022-11-15,Partial
22813,113.0,674.0,15589.0,2022-11-29,Partial
22813,80.7,1147.0,15590.0,2022-12-19,Partial
22813,68.3,3147.7,16128.0,2023-01-13,Full
19124,143.0,661.2,14543.0,2022-10-28,Full
19124,180.0,330.0,14544.0,2022-10-28,Full
19124,180.0,39.6,14545.0,2022-10-28,Full
19124,180.0,22.15,14546.0,2022-10-29,Full
19124,141.0,974.1,14563.0,2022-10-23,Full
19124,170.0,2.0,14564.0,2022-10-23,Full
19124,170.0,20.0,14565.0,2022-10-23,Full
16573,112.0,667.8,14160.0,2022-08-23,Partial
16573,80.9,1259.4,14161.0,2022-09-03,Partial
16573,58.0,1339.0,14162.0,2022-09-13,Partial
16573,42.1,1196.2,14163.0,2022-09-27,Partial
16573,33.9,4193.6,14164.0,2022-10-07,Full
18149,121.0,277.0,10858.0,2022-05-29,Partial
18149,86.0,209.0,10986.0,2022-06-10,Partial
18149,67.0,200.0,11185.0,2022-06-23,Partial
18149,54.25,124.9,11372.0,2022-07-03,Partial
18149,43.0,770.0,11953.0,2022-07-18,Full
19065,53.01,1234.0,9400.0,2022-01-10,Full
23529,146.0,395.0,15668.0,2023-01-09,Partial
23529,190.0,30.0,15752.0,2023-01-09,Partial
23529,190.0,12.0,15759.0,2023-01-09,Partial
23529,126.0,570.7,15819.0,2023-01-17,Partial
23529,126.0,512.74,15876.0,2023-01-17,Partial
23529,126.0,25.0,15879.0,2023-01-17,Partial
23529,126.0,15.0,15880.0,2023-01-17,Partial
23529,180.0,2.54,15988.0,2023-01-17,Partial
23529,180.0,15.0,15991.0,2023-01-17,Partial
23529,180.0,0.42,15992.0,2023-01-17,Partial
23529,76.0,998.72,16432.0,2023-02-19,Full
23529,126.0,114.84,16441.0,2023-02-19,Full
23529,126.0,14.0,16442.0,2023-02-19,Full
23529,76.0,1.92,16457.0,2023-02-19,Full
23529,126.0,0.94,16461.0,2023-02-19,Full
23529,126.0,1.18,16466.0,2023-02-19,Full
23529,126.0,1.0,16467.0,2023-02-19,Full
23529,126.0,1.02,16468.0,2023-02-19,Full
23529,126.0,1.02,16469.0,2023-02-19,Full
23529,126.0,1.08,16470.0,2023-02-19,Full
23529,126.0,1.34,16471.0,2023-02-19,Full
23529,126.0,5.0,16472.0,2023-02-19,Full
23529,180.0,1.24,16474.0,2023-02-19,Full
23529,180.0,1.0,16475.0,2023-02-19,Full
23529,180.0,0.84,16476.0,2023-02-19,Full
23529,180.0,8.0,16477.0,2023-02-19,Full
23529,180.0,1.0,16478.0,2023-02-19,Full
23529,180.0,1.0,16479.0,2023-02-19,Full
23529,180.0,1.0,16480.0,2023-02-19,Full
23529,180.0,1.0,16481.0,2023-02-19,Full
23529,180.0,1.0,16482.0,2023-02-19,Full
15301,82.91,614.32,16539.0,2023-02-26,Partial
15301,150.0,12.1,16540.0,2023-02-26,Partial
15301,62.39,685.2,16678.0,2023-03-12,Partial
15301,100.0,33.19,16679.0,2023-03-12,Partial
15301,49.86,511.21,17067.0,2023-03-30,Partial
15301,100.0,9.26,17068.0,2023-03-30,Partial
15301,39.82,890.24,17420.0,2023-04-14,Full
15301,70.0,8.24,17421.0,2023-04-14,Full
15804,275.6,695.86,14840.0,2022-12-01,Full
15804,275.6,120.64,14841.0,2022-12-01,Full
15804,275.6,51.87,14842.0,2022-12-01,Full
16250,44.0,1500.0,13558.0,2021-06-12,Full
15487,28.4,5709.0,14937.0,2022-11-22,Full
15106,246.0,39.89,10306.0,2022-04-19,Full
20666,140.0,184.0,14413.0,2022-11-10,Full
12705,160.0,60.0,16536.0,2023-02-28,Partial
12705,110.0,220.0,16625.0,2023-03-10,Partial
12705,110.0,180.0,16671.0,2023-03-12,Full
17717,100.0,149.52,9106.0,2021-11-13,Partial
17717,89.0,102.71,9108.0,2021-11-30,Partial
17717,67.0,127.35,9109.0,2021-12-20,Full
18925,150.0,351.0,15580.0,2022-11-23,Partial
18925,101.4,645.5,15598.0,2022-12-14,Partial
18925,77.5,2295.1,15749.0,2023-01-06,Full
19316,16.7,4457.0,16371.0,2023-02-14,Full
14220,500.0,20.0,17186.0,2023-04-07,Full
17726,83.61,567.42,15283.0,2022-12-19,Partial
17726,83.61,19.43,15284.0,2022-12-19,Partial
17726,63.58,758.55,15507.0,2023-01-03,Partial
17726,63.58,22.68,15527.0,2023-01-03,Partial
17726,60.36,761.14,15777.0,2023-01-12,Full
17726,60.36,49.43,15778.0,2023-01-12,Full
18427,153.0,440.66,15658.0,2023-01-08,Partial
18427,153.0,20.0,15660.0,2023-01-08,Partial
18427,192.0,33.0,15690.0,2023-01-08,Partial
18427,192.0,3.2,15771.0,2023-01-08,Partial
18427,119.0,597.22,15818.0,2023-01-17,Partial
18427,119.0,575.42,15875.0,2023-01-17,Partial
18427,180.0,11.0,15995.0,2023-01-17,Partial
18427,225.0,9.02,16006.0,2023-01-17,Partial
18427,98.0,1018.82,16103.0,2023-01-25,Full
18427,182.5,52.34,16110.0,2023-01-25,Full
18427,182.5,3.0,16327.0,2023-01-25,Full
18427,225.0,1.78,16335.0,2023-01-17,Partial
17742,220.0,150.0,17568.0,2023-04-23,Full
15068,98.9,898.13,14125.0,2022-10-22,Partial
15068,72.2,868.08,14303.0,2022-11-03,Partial
15068,63.9,5113.0,14414.0,2022-11-10,Full
15942,350.0,34.0,17098.0,2023-03-22,Partial
15942,344.0,80.0,17099.0,2023-03-29,Full
16136,32.5,5449.0,18138.0,2023-05-23,Full
15490,115.0,886.55,14182.0,2022-08-23,Partial
15490,82.1,1220.0,14183.0,2022-09-03,Partial
15490,55.0,980.9,14184.0,2022-09-13,Partial
15490,40.1,985.0,14185.0,2022-09-27,Partial
15490,31.2,3229.8,14186.0,2022-10-12,Full
17043,83.0,223.4,16355.0,2023-02-14,Partial
17043,115.0,21.65,16358.0,2023-02-14,Partial
17043,37.0,451.86,16764.0,2023-03-15,Full
17043,37.0,14.0,16765.0,2023-03-15,Full
17043,56.0,45.66,16766.0,2023-03-15,Full
17043,56.0,8.6,16767.0,2023-03-15,Full
17043,43.0,2.3,16798.0,2023-03-11,Partial
17187,200.0,90.0,17355.0,2023-04-12,Full
15516,57.74,208.35,15528.0,2023-01-03,Full
15516,57.74,6.05,15529.0,2023-01-03,Full
15516,57.74,7.8,15530.0,2023-01-03,Full
16575,37.4,2325.0,18860.0,2023-06-21,Full
16563,109.0,1192.85,14150.0,2022-08-23,Partial
16563,72.1,904.9,14151.0,2022-09-03,Partial
16563,55.0,911.0,14152.0,2022-09-13,Partial
16563,42.2,841.9,14153.0,2022-09-27,Partial
16563,32.3,3362.8,14154.0,2022-10-12,Full
18591,99.0,40.0,17382.0,2023-04-16,Partial
18591,65.0,40.0,17817.0,2023-04-30,Partial
18591,50.0,40.0,17858.0,2023-05-12,Partial
18591,47.0,80.0,17977.0,2023-05-16,Full
20660,153.0,424.34,15665.0,2023-01-09,Partial
20660,119.0,547.06,15824.0,2023-01-17,Partial
20660,119.0,506.24,15872.0,2023-01-17,Partial
20660,225.0,40.82,16003.0,2023-01-17,Partial
20660,106.0,1188.58,16107.0,2023-01-25,Full
20660,182.5,69.24,16113.0,2023-01-25,Full
20660,182.5,24.66,16331.0,2023-01-25,Full
16267,89.3,531.06,15279.0,2022-12-19,Partial
16267,89.3,31.15,15280.0,2022-12-19,Partial
16267,71.91,654.23,15523.0,2023-01-02,Partial
16267,71.91,30.39,15524.0,2023-01-02,Partial
16267,72.93,729.84,15775.0,2023-01-12,Full
16267,72.93,166.83,15776.0,2023-01-12,Full
17739,98.0,100.0,9121.0,2021-11-13,Partial
17739,81.0,122.2,9122.0,2021-11-30,Partial
17739,64.0,145.5,9123.0,2021-12-20,Full
22307,160.0,250.0,12213.0,2022-07-25,Full
19687,150.0,250.0,10726.0,2022-04-25,Full
19687,227.0,130.0,11863.0,2022-07-15,Partial
19687,208.0,74.0,12152.0,2022-07-27,Full
15832,88.2,276.5,16607.0,2023-03-07,Partial
15832,65.6,392.6,16899.0,2023-03-21,Partial
15832,53.4,436.0,17195.0,2023-04-04,Partial
15832,46.0,2289.75,17823.0,2023-04-11,Full
18635,250.0,39.0,14264.0,2022-10-30,Full
21595,91.0,658.17,17950.0,2023-05-17,Partial
21595,200.0,0.07,18001.0,2023-05-17,Partial
21595,91.0,0.39,18020.0,2023-05-17,Partial
21595,91.0,0.11,18083.0,2023-05-17,Partial
21595,78.0,666.84,18213.0,2023-05-27,Partial
21595,150.0,2.85,18214.0,2023-05-27,Partial
21595,58.0,212.0,18829.0,2023-06-21,Partial
21595,58.0,8.29,18830.0,2023-06-21,Partial
21595,49.0,1720.88,19264.0,2023-07-03,Full
21595,72.0,134.44,19265.0,2023-07-03,Full
21595,49.0,123.99,19266.0,2023-07-03,Full
19530,85.0,4200.0,13757.0,2022-10-10,Failed
17729,81.0,300.0,12455.0,2022-08-10,Full
20521,300.0,300.0,15661.0,2023-01-06,Failed
18359,122.0,1365.4,14504.0,2022-10-17,Full
18359,163.0,154.85,14505.0,2022-10-17,Full
15289,120.4,271.0,14436.0,2022-11-12,Full
15289,120.4,18.5,14437.0,2022-11-12,Full
17628,20.8,5499.0,15838.0,2023-01-16,Full
12868,71.37,333.22,12465.0,2022-08-01,Partial
12868,90.39,323.54,12468.0,2022-07-19,Partial
12868,63.53,1667.36,12469.0,2022-08-12,Full
21098,141.0,130.69,9132.0,2021-11-27,Partial
21098,99.0,135.76,9133.0,2021-12-08,Partial
21098,88.0,165.06,9134.0,2021-12-16,Partial
21098,62.0,132.0,9136.0,2022-01-05,Full
19369,110.0,1800.65,14506.0,2022-10-17,Full
19369,110.0,1.5,14507.0,2022-10-17,Full
19369,163.0,129.8,14508.0,2022-10-17,Full
19369,163.0,90.0,14509.0,2022-10-17,Full
19369,163.0,330.0,14510.0,2022-10-17,Full
19253,99.0,142.0,15447.0,2021-11-17,Partial
19253,77.0,78.0,15448.0,2021-12-01,Partial
19253,53.0,250.0,15449.0,2021-12-11,Full
9095,130.0,70.0,19484.0,2023-07-09,Full
15782,128.47,540.39,15540.0,2023-01-03,Partial
15782,128.47,4.44,15541.0,2023-01-03,Partial
15782,90.28,766.59,15922.0,2023-01-21,Partial
15782,90.28,23.25,15923.0,2023-01-21,Partial
15782,78.74,1557.61,16169.0,2023-02-02,Full
15782,78.74,31.89,16170.0,2023-02-02,Full
13308,69.87,5875.57,9385.0,2022-01-01,Full
19214,104.77,360.75,12113.0,2022-07-24,Full
19214,104.77,18.64,12114.0,2022-07-24,Full
19214,104.77,1.8,12115.0,2022-07-24,Full
14630,92.0,677.6,17942.0,2023-05-17,Partial
14630,190.0,1.53,17993.0,2023-05-17,Partial
14630,92.0,0.39,18012.0,2023-05-17,Partial
14630,92.0,0.11,18092.0,2023-05-17,Partial
14630,71.0,648.06,18197.0,2023-05-27,Partial
14630,150.0,3.39,18198.0,2023-05-27,Partial
14630,54.0,524.45,18587.0,2023-06-13,Partial
14630,120.0,2.01,18588.0,2023-06-13,Partial
14630,54.0,1.27,18589.0,2023-06-13,Partial
14630,49.0,488.77,18817.0,2023-06-21,Partial
14630,49.0,9.18,18818.0,2023-06-21,Partial
14630,43.0,3225.15,19260.0,2023-07-03,Full
14630,72.0,60.12,19261.0,2023-07-03,Full
14630,43.0,233.08,19262.0,2023-07-03,Full
18937,97.35,0.5,5903.0,2021-06-18,Partial
18937,97.35,400.59,5904.0,2021-06-18,Partial
18937,70.06,438.53,5996.0,2021-06-30,Partial
18937,70.06,2.66,5997.0,2021-06-30,Partial
18937,58.02,445.07,5998.0,2021-07-08,Partial
18937,58.02,4.8,5999.0,2021-07-08,Partial
18937,43.358,2287.2,6437.0,2021-07-28,Full
18937,43.358,39.0,6438.0,2021-07-28,Full
21020,30.8,376.2,18500.0,2023-06-06,Full
18923,120.0,528.4,10112.0,2022-03-27,Partial
18923,73.5,765.1,10138.0,2022-04-08,Partial
18923,48.99,1072.7,10349.0,2022-04-20,Partial
18923,50.0,3013.6,10357.0,2022-04-21,Full
18923,50.0,276.65,10358.0,2022-04-21,Full
16509,175.0,295.0,15142.0,2022-12-10,Full
18467,15.1,3280.0,15479.0,2022-12-30,Full
19872,48.0,5741.0,12901.0,2022-08-03,Full
22404,41.0,581.0,13369.0,2022-09-09,Full
16052,54.8,3317.5,16121.0,2023-02-02,Full
16052,58.4,24.0,16148.0,2023-02-02,Full
16052,54.8,59.0,16149.0,2023-02-02,Full
16708,61.0,348.0,11055.0,2022-06-14,Partial
16708,45.5,273.3,11384.0,2022-07-02,Partial
16708,69.0,59.14,11385.0,2022-07-02,Partial
16708,42.0,120.0,11616.0,2022-07-09,Full
17696,113.37,317.52,15894.0,2023-01-23,Partial
17696,113.37,25.25,15895.0,2023-01-23,Partial
17696,99.63,2780.21,16223.0,2023-02-04,Full
17696,99.63,248.51,16224.0,2023-02-04,Full
20216,86.0,214.25,10921.0,2022-06-04,Partial
20216,150.0,18.05,10922.0,2022-06-04,Partial
20216,64.0,206.0,11088.0,2022-06-17,Full
20216,106.0,61.95,11089.0,2022-06-17,Full
20992,88.33,580.58,12341.0,2022-08-05,Full
20992,88.33,38.43,12342.0,2022-08-05,Full
19681,137.0,436.34,15669.0,2023-01-09,Partial
19681,118.0,585.22,15810.0,2023-01-16,Partial
19681,118.0,525.48,15858.0,2023-01-16,Partial
19681,180.0,50.0,15973.0,2023-01-17,Partial
19681,180.0,0.44,15987.0,2023-01-17,Partial
19681,180.0,9.3,15989.0,2023-01-17,Partial
19681,100.0,1148.6,16090.0,2023-01-24,Full
19681,100.0,4.72,16091.0,2023-01-24,Full
19681,245.0,4.76,16099.0,2023-01-24,Full
19681,195.0,1.94,16101.0,2023-01-24,Full
19681,100.3,3.2,16115.0,2023-01-24,Full
19681,100.3,2.0,16119.0,2023-01-24,Full
22273,75.0,205.0,15335.0,2022-12-23,Full
19098,100.94,99.05,13276.0,2022-09-19,Partial
19098,82.29,154.96,13467.0,2022-09-30,Partial
19098,82.29,0.8,13479.0,2022-09-30,Partial
19098,59.22,2388.88,14053.0,2022-10-25,Full
19098,59.22,55.14,14054.0,2022-10-25,Full
17456,132.7,435.5,15604.0,2022-12-05,Partial
17456,101.0,482.0,15739.0,2022-12-27,Partial
17456,65.2,4370.5,16138.0,2023-01-25,Full
21182,155.32,331.52,16674.0,2023-03-12,Partial
21182,71.94,1092.32,17418.0,2023-04-14,Full
21182,120.0,12.56,17419.0,2023-04-14,Full
21182,120.0,13.86,17689.0,2023-04-14,Full
18920,112.9,86.2,13566.0,2021-01-26,Partial
18920,69.0,212.1,13567.0,2021-02-11,Partial
18920,44.4,140.5,13568.0,2021-03-02,Full
19375,120.0,450.0,10651.0,2022-05-07,Full
19375,208.0,122.5,11789.0,2022-07-12,Partial
19375,208.0,122.5,11868.0,2022-07-12,Partial
19375,170.0,220.0,12072.0,2022-07-21,Full
15288,24.2,5467.0,17262.0,2023-03-19,Full
16336,85.85,403.28,18523.0,2023-06-10,Full
17687,500.0,20.0,11181.0,2022-06-12,Full
15853,110.36,312.74,13269.0,2022-09-19,Partial
15853,110.36,1.32,13279.0,2022-09-19,Partial
15853,82.64,231.59,13461.0,2022-09-30,Partial
15853,82.64,2.47,13472.0,2022-09-30,Partial
15853,60.92,4663.95,14049.0,2022-10-26,Full
15853,60.92,153.97,14050.0,2022-10-26,Full
16155,63.0,426.3,11580.0,2022-07-06,Failed
16155,63.0,74.95,11581.0,2022-07-06,Failed
16251,107.0,141.0,12569.0,2022-07-27,Full
16251,200.0,300.0,12570.0,2022-07-27,Full
16799,213.0,219.35,15555.0,2023-01-05,Partial
16799,328.0,35.63,15556.0,2023-01-05,Partial
16799,203.0,398.0,15786.0,2023-01-15,Full
15970,20.4,4783.0,14936.0,2022-11-23,Full
20834,94.78,320.21,16541.0,2023-02-26,Partial
20834,160.0,7.06,16542.0,2023-02-26,Partial
20834,71.13,585.62,16680.0,2023-03-12,Partial
20834,110.0,27.87,16681.0,2023-03-12,Partial
20834,52.72,505.33,17069.0,2023-03-30,Partial
20834,90.0,7.28,17070.0,2023-03-30,Partial
20834,41.58,851.2,17422.0,2023-04-14,Full
15503,160.0,200.0,19565.0,2023-07-11,Full
19696,95.17,304.47,13263.0,2022-09-19,Partial
19696,95.17,3.03,13264.0,2022-09-19,Partial
19696,77.98,281.84,13457.0,2022-09-30,Partial
19696,77.98,4.15,13468.0,2022-09-30,Partial
19696,62.58,455.29,13634.0,2022-10-11,Partial
19696,62.58,2.5,13635.0,2022-10-11,Partial
19696,55.68,3232.26,13880.0,2022-10-19,Full
19696,55.68,60.27,13881.0,2022-10-19,Full
14096,124.0,121.0,13067.0,2022-09-09,Partial
14096,95.0,190.0,13250.0,2022-09-20,Partial
14096,73.0,300.0,13431.0,2022-10-01,Partial
14096,300.0,73.0,13434.0,2022-10-01,Partial
14096,59.0,334.0,13663.0,2022-10-11,Partial
14096,55.0,1098.0,13794.0,2022-10-16,Full
17941,124.28,102.22,19008.0,2023-06-27,Full
17941,124.28,51.5,19379.0,2023-06-27,Full
18134,89.0,737.6,4745.0,2021-04-12,Partial
18134,78.0,2540.3,4910.0,2021-04-20,Failed
20610,146.4,357.5,15578.0,2022-11-15,Partial
20610,83.8,1040.0,15594.0,2022-12-19,Partial
20610,113.0,677.0,15595.0,2022-11-29,Partial
20610,65.8,348.0,15746.0,2023-01-10,Partial
20610,57.7,3224.3,16132.0,2023-01-19,Full
17063,165.0,200.0,13403.0,2022-09-16,Full
16167,25.3,5383.0,14940.0,2022-12-06,Full
16611,94.5,1170.0,10292.0,2022-04-17,Partial
16611,84.0,664.6,10496.0,2022-04-29,Partial
16611,62.5,706.4,10772.0,2022-05-20,Partial
16611,55.1,3368.1,10878.0,2022-05-30,Full
19640,79.09,620.1,11554.0,2022-06-06,Full
19640,158.62,23.29,11555.0,2022-06-06,Full
20750,104.0,1099.6,19427.0,2023-06-06,Full
18789,80.0,120.0,11381.0,2022-06-28,Full
20989,32.0,5400.0,15354.0,2022-12-16,Full
19671,74.0,400.0,14708.0,2022-11-22,Full
16958,81.9,948.11,14124.0,2022-10-22,Partial
16958,62.9,949.53,14302.0,2022-11-03,Partial
16958,44.1,1187.26,14627.0,2022-11-20,Partial
16958,38.6,6090.19,14796.0,2022-11-30,Full
21967,109.0,1288.15,14515.0,2022-10-18,Full
21967,109.0,3.3,14516.0,2022-10-18,Full
21967,109.0,196.75,14517.0,2022-10-18,Full
21967,177.0,85.4,14518.0,2022-10-18,Full
16055,47.0,4100.0,12427.0,2022-07-30,Full
19078,23.5,4827.0,15963.0,2023-01-19,Full
20407,70.35,876.74,6351.0,2021-08-04,Partial
20407,51.83,1446.1,6553.0,2021-08-17,Full
10703,109.51,375.8,16071.0,2023-01-30,Partial
10703,202.0,46.99,16072.0,2023-01-30,Partial
10703,106.75,822.59,16342.0,2023-02-12,Full
10703,210.0,188.35,16343.0,2023-02-12,Full
7615,30.8,5472.0,18441.0,2023-06-06,Full
23359,117.0,432.3,13817.0,2022-10-14,Partial
23359,108.0,1121.42,14194.0,2022-10-22,Full
23359,108.0,347.77,14195.0,2022-10-22,Full
23359,117.0,146.4,14454.0,2022-10-14,Partial
23359,108.0,1121.42,14458.0,2022-10-12,Partial
23359,108.0,347.77,14459.0,2022-10-12,Partial
17405,84.38,257.93,16073.0,2023-01-30,Partial
17405,138.0,35.81,16074.0,2023-01-30,Partial
17405,75.75,953.01,16346.0,2023-02-12,Full
17405,132.0,196.56,16348.0,2023-02-12,Full
17405,110.0,11.17,16350.0,2023-02-12,Full
21598,100.0,313.27,13287.0,2022-09-18,Partial
21598,100.0,0.88,13299.0,2022-09-18,Partial
21598,79.53,135.25,13489.0,2022-09-29,Partial
21598,79.53,2.55,13500.0,2022-09-29,Partial
21598,64.05,299.01,13640.0,2022-10-10,Partial
21598,64.05,10.21,13641.0,2022-10-10,Partial
21598,60.75,3311.11,13856.0,2022-10-18,Full
21598,60.75,151.17,13857.0,2022-10-18,Full
9106,103.62,364.22,13275.0,2022-09-19,Partial
9106,103.62,1.37,13285.0,2022-09-19,Partial
9106,79.09,299.96,13466.0,2022-09-30,Partial
9106,79.09,2.64,13478.0,2022-09-30,Partial
9106,68.0,382.1,13668.0,2022-10-11,Partial
9106,68.0,5.27,13669.0,2022-10-11,Partial
9106,62.74,4060.63,13888.0,2022-10-20,Full
9106,62.74,101.02,13889.0,2022-10-20,Full
15983,150.0,210.0,19495.0,2023-07-07,Full
16802,100.0,1700.0,12718.0,2022-06-28,Failed
18360,102.0,472.0,16017.0,2023-01-28,Partial
18360,102.0,460.0,16053.0,2023-01-28,
18360,88.0,303.0,16210.0,2023-02-04,Partial
18360,75.1,524.2,16268.0,2023-02-10,Partial
18360,69.4,947.4,16372.0,2023-02-16,Partial
18360,69.4,958.6,16390.0,2023-02-17,Partial
18360,69.4,229.28,16422.0,2023-02-18,Full
18360,140.6,404.8,19026.0,2023-05-29,
18360,116.6,403.2,19029.0,2023-06-05,
18360,100.0,575.0,19031.0,2023-06-12,
18360,89.7,337.5,19032.0,2023-06-19,
18360,76.92,628.62,19034.0,2023-06-23,
18360,63.5,523.46,19157.0,2023-07-01,
18360,185.0,470.5,19162.0,2022-10-01,
18360,58.0,573.1,19555.0,2023-07-09,
18360,54.0,491.1,19557.0,2023-07-10,
18360,52.0,534.14,19631.0,2023-07-14,
18360,51.0,469.6,19632.0,2023-07-14,
18360,49.0,528.12,19654.0,2023-07-15,
18360,100.0,50.0,19655.0,2023-07-15,
17885,108.0,240.0,14660.0,2022-11-19,Partial
17885,79.0,240.0,14843.0,2022-11-26,Partial
17885,59.0,193.0,14903.0,2022-12-07,Partial
17885,41.5,1120.0,15252.0,2022-12-20,Full
18755,83.0,480.5,11223.0,2022-06-25,Full
18755,134.0,62.5,11224.0,2022-06-25,Full
18755,83.0,29.3,11227.0,2022-06-25,Full
15434,63.0,300.0,18109.0,2018-09-26,Full
18148,22.2,4817.0,16015.0,2023-01-25,Full
15307,134.64,257.3,17667.0,2023-05-01,Partial
15307,107.58,815.46,17914.0,2023-05-13,Full
15307,215.0,21.8,17916.0,2023-05-13,Full
16008,160.0,100.0,17056.0,2023-03-31,Partial
16008,110.0,215.0,17248.0,2023-04-10,Partial
16008,120.0,630.0,17342.0,2023-04-12,Full
19484,180.0,60.0,17100.0,2023-03-29,Partial
19484,160.0,340.0,17101.0,2023-04-02,Full
18604,125.0,205.0,13722.0,2022-10-10,Full
20615,22.1,6064.0,16516.0,2023-02-22,Full
19808,226.0,475.45,14343.0,2022-11-05,Full
